Plate,Col,Row,Compound,Compound Name,SMILES,Formula,Molecular Weight,LogP,LogSW,Rotatable Bonds,Hdon,Hacc,tPSA,Salt Form,Form,Stereochemistry,Price group,Structure
1,3,L,DMSO,,,,,,,,,,,,,,,
1,4,L,DMSO,,,,,,,,,,,,,,,
1,5,L,39993863,,,,,,,,,,,,,,,
1,6,L,13397785,,,,,,,,,,,,,,,
1,7,L,95376072,,,,,,,,,,,,,,,
1,8,L,74614001,,,,,,,,,,,,,,,
1,9,L,93575909,,,,,,,,,,,,,,,
1,10,L,45310940,,,,,,,,,,,,,,,
1,11,L,56736930,,,,,,,,,,,,,,,
1,12,L,86114623,,,,,,,,,,,,,,,
1,13,L,74867145,,,,,,,,,,,,,,,
1,14,L,84709709,,,,,,,,,,,,,,,
1,15,L,44919816,,,,,,,,,,,,,,,
1,16,L,94090685,,,,,,,,,,,,,,,
1,17,L,24587809,,,,,,,,,,,,,,,
1,18,L,14833317,,,,,,,,,,,,,,,
1,19,L,73013015,,,,,,,,,,,,,,,
1,20,L,25907663,,,,,,,,,,,,,,,
1,21,L,16743126,,,,,,,,,,,,,,,
1,22,L,21984540,,,,,,,,,,,,,,,
1,23,L,47464092,,,,,,,,,,,,,,,
1,24,L,11286211,,,,,,,,,,,,,,,
1,25,L,23088752,,,,,,,,,,,,,,,
1,26,L,18730155,,,,,,,,,,,,,,,
1,27,L,97737272,,,,,,,,,,,,,,,
1,28,L,87914656,,,,,,,,,,,,,,,
1,29,L,43994601,,,,,,,,,,,,,,,
1,30,L,49749320,,,,,,,,,,,,,,,
1,31,L,12305966,,,,,,,,,,,,,,,
1,32,L,98290463,,,,,,,,,,,,,,,
1,33,L,90312797,,,,,,,,,,,,,,,
1,34,L,23013977,,,,,,,,,,,,,,,
1,35,L,36769832,,,,,,,,,,,,,,,
1,36,L,84573713,,,,,,,,,,,,,,,
1,37,L,25052154,,,,,,,,,,,,,,,
1,38,L,48931074,,,,,,,,,,,,,,,
1,39,L,57492392,,,,,,,,,,,,,,,
1,40,L,85338452,,,,,,,,,,,,,,,
1,41,L,30211694,,,,,,,,,,,,,,,
1,42,L,12924034,,,,,,,,,,,,,,,
1,43,L,44617175,,,,,,,,,,,,,,,
1,44,L,75033563,,,,,,,,,,,,,,,
1,45,L,DMSO,,,,,,,,,,,,,,,
1,46,L,DMSO,,,,,,,,,,,,,,,
1,47,L,DMSO,,,,,,,,,,,,,,,
1,48,L,DMSO,,,,,,,,,,,,,,,
1,1,M,DMSO,,,,,,,,,,,,,,,
1,2,M,DMSO,,,,,,,,,,,,,,,
1,3,M,DMSO,,,,,,,,,,,,,,,
1,4,M,DMSO,,,,,,,,,,,,,,,
1,5,M,23364575,,,,,,,,,,,,,,,
1,6,M,42141305,,,,,,,,,,,,,,,
1,7,M,57290708,,,,,,,,,,,,,,,
1,8,M,43455607,,,,,,,,,,,,,,,
1,9,M,90826291,,,,,,,,,,,,,,,
1,10,M,30585504,,,,,,,,,,,,,,,
1,11,M,11627028,,,,,,,,,,,,,,,
1,12,M,10123696,,,,,,,,,,,,,,,
1,13,M,38168574,,,,,,,,,,,,,,,
1,14,M,27467782,,,,,,,,,,,,,,,
1,15,M,90847891,,,,,,,,,,,,,,,
1,16,M,16099982,,,,,,,,,,,,,,,
1,17,M,91775020,,,,,,,,,,,,,,,
1,18,M,90428940,,,,,,,,,,,,,,,
1,19,M,11780949,,,,,,,,,,,,,,,
1,20,M,61556748,,,,,,,,,,,,,,,
1,21,M,28713935,,,,,,,,,,,,,,,
1,22,M,39062068,,,,,,,,,,,,,,,
1,23,M,87055284,,,,,,,,,,,,,,,
1,24,M,31165310,,,,,,,,,,,,,,,
1,25,M,37153985,,,,,,,,,,,,,,,
1,26,M,19567535,,,,,,,,,,,,,,,
1,27,M,13209437,,,,,,,,,,,,,,,
1,28,M,37071032,,,,,,,,,,,,,,,
1,29,M,43337365,,,,,,,,,,,,,,,
1,30,M,91814968,,,,,,,,,,,,,,,
1,31,M,35914917,,,,,,,,,,,,,,,
1,32,M,79368614,,,,,,,,,,,,,,,
1,33,M,83371714,,,,,,,,,,,,,,,
1,34,M,25070930,,,,,,,,,,,,,,,
1,35,M,54310210,,,,,,,,,,,,,,,
1,36,M,90754620,,,,,,,,,,,,,,,
1,37,M,32683106,,,,,,,,,,,,,,,
1,38,M,34278882,,,,,,,,,,,,,,,
1,39,M,80211254,,,,,,,,,,,,,,,
1,40,M,10941792,,,,,,,,,,,,,,,
1,41,M,46463992,,,,,,,,,,,,,,,
1,42,M,67555098,,,,,,,,,,,,,,,
1,43,M,14812057,,,,,,,,,,,,,,,
1,44,M,49584712,,,,,,,,,,,,,,,
1,45,M,DMSO,,,,,,,,,,,,,,,
1,46,M,DMSO,,,,,,,,,,,,,,,
1,47,M,DMSO,,,,,,,,,,,,,,,
1,48,M,DMSO,,,,,,,,,,,,,,,
1,1,N,DMSO,,,,,,,,,,,,,,,
1,2,N,DMSO,,,,,,,,,,,,,,,
1,3,N,DMSO,,,,,,,,,,,,,,,
1,4,N,DMSO,,,,,,,,,,,,,,,
1,5,N,37467531,,,,,,,,,,,,,,,
1,6,N,12447635,,,,,,,,,,,,,,,
1,7,N,49832153,,,,,,,,,,,,,,,
1,8,N,34130532,,,,,,,,,,,,,,,
1,9,N,13124745,,,,,,,,,,,,,,,
1,10,N,42015241,,,,,,,,,,,,,,,
1,11,N,92037419,,,,,,,,,,,,,,,
1,12,N,80316997,,,,,,,,,,,,,,,
1,13,N,15608648,,,,,,,,,,,,,,,
1,14,N,81043988,,,,,,,,,,,,,,,
1,15,N,83992895,,,,,,,,,,,,,,,
1,16,N,33654890,,,,,,,,,,,,,,,
1,17,N,38275639,,,,,,,,,,,,,,,
1,18,N,15514676,,,,,,,,,,,,,,,
1,19,N,28206168,,,,,,,,,,,,,,,
1,20,N,66861843,,,,,,,,,,,,,,,
1,21,N,40933467,,,,,,,,,,,,,,,
1,22,N,53431714,,,,,,,,,,,,,,,
1,23,N,73656987,,,,,,,,,,,,,,,
1,24,N,16029167,,,,,,,,,,,,,,,
1,25,N,18934268,,,,,,,,,,,,,,,
1,26,N,92290730,,,,,,,,,,,,,,,
1,27,N,99193336,,,,,,,,,,,,,,,
1,28,N,18033878,,,,,,,,,,,,,,,
1,29,N,34860027,,,,,,,,,,,,,,,
1,30,N,69433750,,,,,,,,,,,,,,,
1,31,N,46932328,,,,,,,,,,,,,,,
1,32,N,45209281,,,,,,,,,,,,,,,
1,33,N,56499970,,,,,,,,,,,,,,,
1,34,N,80664421,,,,,,,,,,,,,,,
1,35,N,69114401,,,,,,,,,,,,,,,
1,36,N,38163671,,,,,,,,,,,,,,,
1,37,N,40516634,,,,,,,,,,,,,,,
1,38,N,92511993,,,,,,,,,,,,,,,
1,39,N,10617390,,,,,,,,,,,,,,,
1,40,N,92612837,,,,,,,,,,,,,,,
1,41,N,13225268,,,,,,,,,,,,,,,
1,42,N,47411327,,,,,,,,,,,,,,,
1,43,N,45739107,,,,,,,,,,,,,,,
1,44,N,82317533,,,,,,,,,,,,,,,
1,45,N,DMSO,,,,,,,,,,,,,,,
1,46,N,DMSO,,,,,,,,,,,,,,,
1,47,N,DMSO,,,,,,,,,,,,,,,
1,48,N,DMSO,,,,,,,,,,,,,,,
1,1,O,DMSO,,,,,,,,,,,,,,,
1,2,O,DMSO,,,,,,,,,,,,,,,
1,3,O,DMSO,,,,,,,,,,,,,,,
1,4,O,DMSO,,,,,,,,,,,,,,,
1,5,O,60137095,,,,,,,,,,,,,,,
1,6,O,59330114,,,,,,,,,,,,,,,
1,7,O,23892936,,,,,,,,,,,,,,,
1,8,O,29892765,,,,,,,,,,,,,,,
1,9,O,81259108,,,,,,,,,,,,,,,
1,10,O,30351114,,,,,,,,,,,,,,,
1,11,O,36908820,,,,,,,,,,,,,,,
1,12,O,23124660,,,,,,,,,,,,,,,
1,13,O,70419321,,,,,,,,,,,,,,,
1,14,O,44767788,,,,,,,,,,,,,,,
1,15,O,30813719,,,,,,,,,,,,,,,
1,16,O,72086216,,,,,,,,,,,,,,,
1,17,O,74144509,,,,,,,,,,,,,,,
1,18,O,29461267,,,,,,,,,,,,,,,
1,19,O,97609999,,,,,,,,,,,,,,,
1,20,O,13663872,,,,,,,,,,,,,,,
1,21,O,98479500,,,,,,,,,,,,,,,
1,22,O,37635393,,,,,,,,,,,,,,,
1,23,O,12104664,,,,,,,,,,,,,,,
1,24,O,99963800,,,,,,,,,,,,,,,
1,25,O,83348291,,,,,,,,,,,,,,,
1,26,O,44345886,,,,,,,,,,,,,,,
1,27,O,15957169,,,,,,,,,,,,,,,
1,28,O,20426189,,,,,,,,,,,,,,,
1,29,O,12173593,,,,,,,,,,,,,,,
1,30,O,43979263,,,,,,,,,,,,,,,
1,31,O,21229734,,,,,,,,,,,,,,,
1,32,O,27207566,,,,,,,,,,,,,,,
1,33,O,18893211,,,,,,,,,,,,,,,
1,34,O,85491721,,,,,,,,,,,,,,,
1,35,O,15974063,,,,,,,,,,,,,,,
1,36,O,74205568,,,,,,,,,,,,,,,
1,37,O,57152859,,,,,,,,,,,,,,,
1,38,O,87427587,,,,,,,,,,,,,,,
1,39,O,67143040,,,,,,,,,,,,,,,
1,40,O,30734200,,,,,,,,,,,,,,,
1,41,O,36263451,,,,,,,,,,,,,,,
1,42,O,24730109,,,,,,,,,,,,,,,
1,43,O,51268069,,,,,,,,,,,,,,,
1,44,O,10639273,,,,,,,,,,,,,,,
1,45,O,DMSO,,,,,,,,,,,,,,,
1,46,O,DMSO,,,,,,,,,,,,,,,
1,47,O,DMSO,,,,,,,,,,,,,,,
1,48,O,DMSO,,,,,,,,,,,,,,,
1,1,P,DMSO,,,,,,,,,,,,,,,
1,2,P,DMSO,,,,,,,,,,,,,,,
1,3,P,DMSO,,,,,,,,,,,,,,,
1,4,P,DMSO,,,,,,,,,,,,,,,
1,5,P,54443533,,,,,,,,,,,,,,,
1,6,P,52519825,,,,,,,,,,,,,,,
1,7,P,70966562,,,,,,,,,,,,,,,
1,8,P,60969123,,,,,,,,,,,,,,,
1,9,P,87310420,,,,,,,,,,,,,,,
1,10,P,94474828,,,,,,,,,,,,,,,
1,11,P,82847861,,,,,,,,,,,,,,,
1,12,P,11948739,,,,,,,,,,,,,,,
1,13,P,16735717,,,,,,,,,,,,,,,
1,14,P,51483014,,,,,,,,,,,,,,,
1,15,P,42480902,,,,,,,,,,,,,,,
1,16,P,42860873,,,,,,,,,,,,,,,
1,17,P,34728805,,,,,,,,,,,,,,,
1,18,P,80248710,,,,,,,,,,,,,,,
1,19,P,80388343,,,,,,,,,,,,,,,
1,20,P,64914535,,,,,,,,,,,,,,,
1,21,P,10030748,,,,,,,,,,,,,,,
1,22,P,46711225,,,,,,,,,,,,,,,
1,23,P,68316468,,,,,,,,,,,,,,,
1,24,P,79960007,,,,,,,,,,,,,,,
1,25,P,12016637,,,,,,,,,,,,,,,
1,26,P,30107688,,,,,,,,,,,,,,,
1,27,P,11912962,,,,,,,,,,,,,,,
1,28,P,38108399,,,,,,,,,,,,,,,
1,29,P,90910420,,,,,,,,,,,,,,,
1,30,P,21749551,,,,,,,,,,,,,,,
1,31,P,12624973,,,,,,,,,,,,,,,
1,32,P,72338693,,,,,,,,,,,,,,,
1,33,P,75521310,,,,,,,,,,,,,,,
1,34,P,92693144,,,,,,,,,,,,,,,
1,35,P,34070971,,,,,,,,,,,,,,,
1,36,P,15443858,,,,,,,,,,,,,,,
1,37,P,64288270,,,,,,,,,,,,,,,
1,38,P,26747732,,,,,,,,,,,,,,,
1,39,P,28280615,,,,,,,,,,,,,,,
1,40,P,61299129,,,,,,,,,,,,,,,
1,41,P,14287968,,,,,,,,,,,,,,,
1,42,P,55943850,,,,,,,,,,,,,,,
1,43,P,40512588,,,,,,,,,,,,,,,
1,44,P,13410635,,,,,,,,,,,,,,,
1,45,P,DMSO,,,,,,,,,,,,,,,
1,46,P,DMSO,,,,,,,,,,,,,,,
1,47,P,DMSO,,,,,,,,,,,,,,,
1,48,P,DMSO,,,,,,,,,,,,,,,
1,1,Q,DMSO,,,,,,,,,,,,,,,
1,2,Q,DMSO,,,,,,,,,,,,,,,
1,3,Q,DMSO,,,,,,,,,,,,,,,
1,4,Q,DMSO,,,,,,,,,,,,,,,
1,5,Q,45039814,,,,,,,,,,,,,,,
1,6,Q,11851168,,,,,,,,,,,,,,,
1,7,Q,13782531,,,,,,,,,,,,,,,
1,8,Q,20657287,,,,,,,,,,,,,,,
1,9,Q,11492904,,,,,,,,,,,,,,,
1,10,Q,66627187,,,,,,,,,,,,,,,
1,11,Q,98891862,,,,,,,,,,,,,,,
1,12,Q,69098198,,,,,,,,,,,,,,,
1,13,Q,85403629,,,,,,,,,,,,,,,
1,14,Q,57536892,,,,,,,,,,,,,,,
1,15,Q,45932137,,,,,,,,,,,,,,,
1,16,Q,77121963,,,,,,,,,,,,,,,
1,17,Q,54103659,,,,,,,,,,,,,,,
1,18,Q,10701663,,,,,,,,,,,,,,,
1,19,Q,82277136,,,,,,,,,,,,,,,
1,20,Q,88869223,,,,,,,,,,,,,,,
1,21,Q,14938811,,,,,,,,,,,,,,,
1,22,Q,77339676,,,,,,,,,,,,,,,
1,23,Q,94312816,,,,,,,,,,,,,,,
1,24,Q,61480461,,,,,,,,,,,,,,,
1,25,Q,58065412,,,,,,,,,,,,,,,
1,26,Q,92483492,,,,,,,,,,,,,,,
1,27,Q,63740563,,,,,,,,,,,,,,,
1,28,Q,34991133,,,,,,,,,,,,,,,
1,29,Q,66098180,,,,,,,,,,,,,,,
1,30,Q,78698633,,,,,,,,,,,,,,,
1,31,Q,13432565,,,,,,,,,,,,,,,
1,32,Q,45302839,,,,,,,,,,,,,,,
1,33,Q,47364929,,,,,,,,,,,,,,,
1,34,Q,24711830,,,,,,,,,,,,,,,
1,35,Q,73522308,,,,,,,,,,,,,,,
1,36,Q,53637130,,,,,,,,,,,,,,,
1,37,Q,67716873,,,,,,,,,,,,,,,
1,38,Q,51924162,,,,,,,,,,,,,,,
1,39,Q,29349393,,,,,,,,,,,,,,,
1,40,Q,63265151,,,,,,,,,,,,,,,
1,41,Q,23124552,,,,,,,,,,,,,,,
1,42,Q,93529609,,,,,,,,,,,,,,,
1,43,Q,19023509,,,,,,,,,,,,,,,
1,44,Q,14289534,,,,,,,,,,,,,,,
1,45,Q,DMSO,,,,,,,,,,,,,,,
1,46,Q,DMSO,,,,,,,,,,,,,,,
1,47,Q,DMSO,,,,,,,,,,,,,,,
1,48,Q,DMSO,,,,,,,,,,,,,,,
1,1,R,DMSO,,,,,,,,,,,,,,,
1,2,R,DMSO,,,,,,,,,,,,,,,
1,3,R,DMSO,,,,,,,,,,,,,,,
1,4,R,DMSO,,,,,,,,,,,,,,,
1,5,R,63691500,,,,,,,,,,,,,,,
1,6,R,95535899,,,,,,,,,,,,,,,
1,7,R,71024035,,,,,,,,,,,,,,,
1,8,R,23024858,,,,,,,,,,,,,,,
1,9,R,95390556,,,,,,,,,,,,,,,
1,10,R,93226071,,,,,,,,,,,,,,,
1,11,R,21026165,,,,,,,,,,,,,,,
1,12,R,15228571,,,,,,,,,,,,,,,
1,13,R,14356670,,,,,,,,,,,,,,,
1,14,R,21616854,,,,,,,,,,,,,,,
1,15,R,35414021,,,,,,,,,,,,,,,
1,16,R,50965533,,,,,,,,,,,,,,,
1,17,R,19415428,,,,,,,,,,,,,,,
1,18,R,10343708,,,,,,,,,,,,,,,
1,19,R,52124528,,,,,,,,,,,,,,,
1,20,R,34686790,,,,,,,,,,,,,,,
1,21,R,22934709,,,,,,,,,,,,,,,
1,22,R,14958492,,,,,,,,,,,,,,,
1,23,R,74525929,,,,,,,,,,,,,,,
1,24,R,16680858,,,,,,,,,,,,,,,
1,25,R,14861742,,,,,,,,,,,,,,,
1,26,R,77919823,,,,,,,,,,,,,,,
1,27,R,83703368,,,,,,,,,,,,,,,
1,28,R,16159678,,,,,,,,,,,,,,,
1,29,R,54009690,,,,,,,,,,,,,,,
1,30,R,41728789,,,,,,,,,,,,,,,
1,31,R,56498054,,,,,,,,,,,,,,,
1,32,R,11646952,,,,,,,,,,,,,,,
1,33,R,23593629,,,,,,,,,,,,,,,
1,34,R,31179302,,,,,,,,,,,,,,,
1,35,R,69413774,,,,,,,,,,,,,,,
1,36,R,34103927,,,,,,,,,,,,,,,
1,37,R,10788770,,,,,,,,,,,,,,,
1,38,R,69430122,,,,,,,,,,,,,,,
1,39,R,27548579,,,,,,,,,,,,,,,
1,40,R,57055106,,,,,,,,,,,,,,,
1,41,R,13793873,,,,,,,,,,,,,,,
1,42,R,13439728,,,,,,,,,,,,,,,
1,43,R,10895878,,,,,,,,,,,,,,,
1,44,R,12036621,,,,,,,,,,,,,,,
1,45,R,DMSO,,,,,,,,,,,,,,,
1,46,R,DMSO,,,,,,,,,,,,,,,
1,47,R,DMSO,,,,,,,,,,,,,,,
1,48,R,DMSO,,,,,,,,,,,,,,,
1,1,S,DMSO,,,,,,,,,,,,,,,
1,2,S,DMSO,,,,,,,,,,,,,,,
1,3,S,DMSO,,,,,,,,,,,,,,,
1,4,S,DMSO,,,,,,,,,,,,,,,
1,5,S,11988462,,,,,,,,,,,,,,,
1,6,S,27885054,,,,,,,,,,,,,,,
1,7,S,31853174,,,,,,,,,,,,,,,
1,8,S,21587640,,,,,,,,,,,,,,,
1,9,S,63330392,,,,,,,,,,,,,,,
1,10,S,76450615,,,,,,,,,,,,,,,
1,11,S,67972217,,,,,,,,,,,,,,,
1,12,S,90919344,,,,,,,,,,,,,,,
1,13,S,90267716,,,,,,,,,,,,,,,
1,14,S,73721849,,,,,,,,,,,,,,,
1,15,S,53225338,,,,,,,,,,,,,,,
1,16,S,11326725,,,,,,,,,,,,,,,
1,17,S,44747137,,,,,,,,,,,,,,,
1,18,S,93601378,,,,,,,,,,,,,,,
1,19,S,50649238,,,,,,,,,,,,,,,
1,20,S,19349605,,,,,,,,,,,,,,,
1,21,S,45192737,,,,,,,,,,,,,,,
1,22,S,75457322,,,,,,,,,,,,,,,
1,23,S,10800440,,,,,,,,,,,,,,,
1,24,S,36080545,,,,,,,,,,,,,,,
1,25,S,66262576,,,,,,,,,,,,,,,
1,26,S,67395819,,,,,,,,,,,,,,,
1,27,S,78818184,,,,,,,,,,,,,,,
1,28,S,83151288,,,,,,,,,,,,,,,
1,29,S,81751764,,,,,,,,,,,,,,,
1,30,S,35508864,,,,,,,,,,,,,,,
1,31,S,28944503,,,,,,,,,,,,,,,
1,32,S,53540923,,,,,,,,,,,,,,,
1,33,S,32424515,,,,,,,,,,,,,,,
1,34,S,90529763,,,,,,,,,,,,,,,
1,35,S,10137191,,,,,,,,,,,,,,,
1,36,S,27811339,,,,,,,,,,,,,,,
1,37,S,20530265,,,,,,,,,,,,,,,
1,38,S,13411053,,,,,,,,,,,,,,,
1,39,S,12570438,,,,,,,,,,,,,,,
1,40,S,39433350,,,,,,,,,,,,,,,
1,41,S,93216228,,,,,,,,,,,,,,,
1,42,S,38567335,,,,,,,,,,,,,,,
1,43,S,39940407,,,,,,,,,,,,,,,
1,44,S,70898209,,,,,,,,,,,,,,,
1,45,S,DMSO,,,,,,,,,,,,,,,
1,46,S,DMSO,,,,,,,,,,,,,,,
1,47,S,DMSO,,,,,,,,,,,,,,,
1,48,S,DMSO,,,,,,,,,,,,,,,
1,1,T,DMSO,,,,,,,,,,,,,,,
1,2,T,DMSO,,,,,,,,,,,,,,,
1,3,T,DMSO,,,,,,,,,,,,,,,
1,4,T,DMSO,,,,,,,,,,,,,,,
1,5,T,75534485,,,,,,,,,,,,,,,
1,6,T,91047298,,,,,,,,,,,,,,,
1,7,T,22265788,,,,,,,,,,,,,,,
1,8,T,22597459,,,,,,,,,,,,,,,
1,9,T,33062455,,,,,,,,,,,,,,,
1,10,T,59388686,,,,,,,,,,,,,,,
1,11,T,45718920,,,,,,,,,,,,,,,
1,12,T,55382713,,,,,,,,,,,,,,,
1,13,T,68243041,,,,,,,,,,,,,,,
1,14,T,63964619,,,,,,,,,,,,,,,
1,15,T,18847840,,,,,,,,,,,,,,,
1,16,T,95653890,,,,,,,,,,,,,,,
1,17,T,12610585,,,,,,,,,,,,,,,
1,18,T,30077449,,,,,,,,,,,,,,,
1,19,T,46114876,,,,,,,,,,,,,,,
1,20,T,10953845,,,,,,,,,,,,,,,
1,21,T,43841855,,,,,,,,,,,,,,,
1,22,T,47593149,,,,,,,,,,,,,,,
1,23,T,64065984,,,,,,,,,,,,,,,
1,24,T,65176641,,,,,,,,,,,,,,,
1,25,T,14882393,,,,,,,,,,,,,,,
1,26,T,90184796,,,,,,,,,,,,,,,
1,27,T,95485631,,,,,,,,,,,,,,,
1,28,T,46888970,,,,,,,,,,,,,,,
1,29,T,87102519,,,,,,,,,,,,,,,
1,30,T,61810612,,,,,,,,,,,,,,,
1,31,T,74445682,,,,,,,,,,,,,,,
1,32,T,57230127,,,,,,,,,,,,,,,
1,33,T,31773231,,,,,,,,,,,,,,,
1,34,T,32486844,,,,,,,,,,,,,,,
1,35,T,51995091,,,,,,,,,,,,,,,
1,36,T,10877321,,,,,,,,,,,,,,,
1,37,T,15547552,,,,,,,,,,,,,,,
1,38,T,12076256,,,,,,,,,,,,,,,
1,39,T,59731249,,,,,,,,,,,,,,,
1,40,T,12197527,,,,,,,,,,,,,,,
1,41,T,13367751,,,,,,,,,,,,,,,
1,42,T,20059478,,,,,,,,,,,,,,,
1,43,T,55137164,,,,,,,,,,,,,,,
1,44,T,38698831,,,,,,,,,,,,,,,
1,45,T,DMSO,,,,,,,,,,,,,,,
1,46,T,DMSO,,,,,,,,,,,,,,,
1,47,T,DMSO,,,,,,,,,,,,,,,
1,48,T,DMSO,,,,,,,,,,,,,,,
1,1,U,DMSO,,,,,,,,,,,,,,,
1,2,U,DMSO,,,,,,,,,,,,,,,
1,3,U,DMSO,,,,,,,,,,,,,,,
1,4,U,DMSO,,,,,,,,,,,,,,,
1,5,U,86263917,,,,,,,,,,,,,,,
1,6,U,35085440,,,,,,,,,,,,,,,
1,7,U,58888913,,,,,,,,,,,,,,,
1,8,U,90279980,,,,,,,,,,,,,,,
1,9,U,30004559,,,,,,,,,,,,,,,
1,10,U,80713757,,,,,,,,,,,,,,,
1,11,U,56391538,,,,,,,,,,,,,,,
1,12,U,36703566,,,,,,,,,,,,,,,
1,13,U,26701473,,,,,,,,,,,,,,,
1,14,U,32032536,,,,,,,,,,,,,,,
1,15,U,37298455,,,,,,,,,,,,,,,
1,16,U,20951338,,,,,,,,,,,,,,,
1,17,U,22929656,,,,,,,,,,,,,,,
1,18,U,27828123,,,,,,,,,,,,,,,
1,19,U,20002525,,,,,,,,,,,,,,,
1,20,U,12395154,,,,,,,,,,,,,,,
1,21,U,55270246,,,,,,,,,,,,,,,
1,22,U,59802957,,,,,,,,,,,,,,,
1,23,U,65189900,,,,,,,,,,,,,,,
1,24,U,95611709,,,,,,,,,,,,,,,
1,25,U,14849679,,,,,,,,,,,,,,,
1,26,U,21248048,,,,,,,,,,,,,,,
1,27,U,83029947,,,,,,,,,,,,,,,
1,28,U,29212396,,,,,,,,,,,,,,,
1,29,U,19541286,,,,,,,,,,,,,,,
1,30,U,35767931,,,,,,,,,,,,,,,
1,31,U,44940826,,,,,,,,,,,,,,,
1,32,U,25570296,,,,,,,,,,,,,,,
1,33,U,53029196,,,,,,,,,,,,,,,
1,34,U,54721707,,,,,,,,,,,,,,,
1,35,U,66716962,,,,,,,,,,,,,,,
1,36,U,69503431,,,,,,,,,,,,,,,
1,37,U,94537804,,,,,,,,,,,,,,,
1,38,U,57648736,,,,,,,,,,,,,,,
1,39,U,83246547,,,,,,,,,,,,,,,
1,40,U,39515400,,,,,,,,,,,,,,,
1,41,U,69370492,,,,,,,,,,,,,,,
1,42,U,46481193,,,,,,,,,,,,,,,
1,43,U,14504581,,,,,,,,,,,,,,,
1,44,U,32785906,,,,,,,,,,,,,,,
1,45,U,DMSO,,,,,,,,,,,,,,,
1,46,U,DMSO,,,,,,,,,,,,,,,
1,47,U,DMSO,,,,,,,,,,,,,,,
1,48,U,DMSO,,,,,,,,,,,,,,,
1,1,V,DMSO,,,,,,,,,,,,,,,
1,2,V,DMSO,,,,,,,,,,,,,,,
1,3,V,DMSO,,,,,,,,,,,,,,,
1,4,V,DMSO,,,,,,,,,,,,,,,
1,5,V,16751484,,,,,,,,,,,,,,,
1,6,V,41748508,,,,,,,,,,,,,,,
1,7,V,19708846,,,,,,,,,,,,,,,
1,8,V,22548033,,,,,,,,,,,,,,,
1,9,V,22988204,,,,,,,,,,,,,,,
1,10,V,18094039,,,,,,,,,,,,,,,
1,11,V,17764505,,,,,,,,,,,,,,,
1,12,V,37532072,,,,,,,,,,,,,,,
1,13,V,11853775,,,,,,,,,,,,,,,
1,14,V,13668744,,,,,,,,,,,,,,,
1,15,V,95603409,,,,,,,,,,,,,,,
1,16,V,75298966,,,,,,,,,,,,,,,
1,17,V,65569381,,,,,,,,,,,,,,,
1,18,V,45365582,,,,,,,,,,,,,,,
1,19,V,25772851,,,,,,,,,,,,,,,
1,20,V,14923635,,,,,,,,,,,,,,,
1,21,V,27186984,,,,,,,,,,,,,,,
1,22,V,36370591,,,,,,,,,,,,,,,
1,23,V,50576711,,,,,,,,,,,,,,,
1,24,V,44833831,,,,,,,,,,,,,,,
1,25,V,48519180,,,,,,,,,,,,,,,
1,26,V,19085834,,,,,,,,,,,,,,,
1,27,V,53605262,,,,,,,,,,,,,,,
1,28,V,43381440,,,,,,,,,,,,,,,
1,29,V,54070543,,,,,,,,,,,,,,,
1,30,V,76048382,,,,,,,,,,,,,,,
1,31,V,91138858,,,,,,,,,,,,,,,
1,32,V,14516336,,,,,,,,,,,,,,,
1,33,V,11375393,,,,,,,,,,,,,,,
1,34,V,14028600,,,,,,,,,,,,,,,
1,35,V,70190770,,,,,,,,,,,,,,,
1,36,V,63604052,,,,,,,,,,,,,,,
1,37,V,61850724,,,,,,,,,,,,,,,
1,38,V,10734736,,,,,,,,,,,,,,,
1,39,V,39272472,,,,,,,,,,,,,,,
1,40,V,89146301,,,,,,,,,,,,,,,
1,41,V,52159697,,,,,,,,,,,,,,,
1,42,V,21088065,,,,,,,,,,,,,,,
1,43,V,27457610,,,,,,,,,,,,,,,
1,44,V,86318571,,,,,,,,,,,,,,,
1,45,V,DMSO,,,,,,,,,,,,,,,
1,46,V,DMSO,,,,,,,,,,,,,,,
1,47,V,DMSO,,,,,,,,,,,,,,,
1,48,V,DMSO,,,,,,,,,,,,,,,
1,1,W,DMSO,,,,,,,,,,,,,,,
1,2,W,DMSO,,,,,,,,,,,,,,,
1,3,W,DMSO,,,,,,,,,,,,,,,
1,4,W,DMSO,,,,,,,,,,,,,,,
1,5,W,32953007,,,,,,,,,,,,,,,
1,6,W,87419495,,,,,,,,,,,,,,,
1,7,W,57442917,,,,,,,,,,,,,,,
1,8,W,68523502,,,,,,,,,,,,,,,
1,9,W,56549496,,,,,,,,,,,,,,,
1,10,W,73979970,,,,,,,,,,,,,,,
1,11,W,28981790,,,,,,,,,,,,,,,
1,12,W,98105117,,,,,,,,,,,,,,,
1,13,W,93337720,,,,,,,,,,,,,,,
1,14,W,24164004,,,,,,,,,,,,,,,
1,15,W,41976748,,,,,,,,,,,,,,,
1,16,W,45614251,,,,,,,,,,,,,,,
1,17,W,67727217,,,,,,,,,,,,,,,
1,18,W,31038193,,,,,,,,,,,,,,,
1,19,W,66153230,,,,,,,,,,,,,,,
1,20,W,26813660,,,,,,,,,,,,,,,
1,21,W,69639311,,,,,,,,,,,,,,,
1,22,W,46087565,,,,,,,,,,,,,,,
1,23,W,24663254,,,,,,,,,,,,,,,
1,24,W,13552837,,,,,,,,,,,,,,,
